epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,cdc_hospitalized,cdc_flu_hosp,Stage_One_Doses,Stage_Two_Doses,covidnet,Observed Number,Excess Estimate,death_jhu_cumulative,death_jhu_incidence,positiveIncr_cumulative,positiveIncr,cdc_negativeIncr,cdc_positiveIncr,cdc_total_resultsIncr
202234,DE,10,7.857142857142857,9.142857142857142,68.33333333333333,-18.571428571428573,-19.714285714285715,5.714285714285714,141.0,1.0,829805.0,689493.0,,192.33333333333331,18.33333333333333,3042.0,3.0,301797.0,1552.0,10960.0,1810.0,12780.0
202235,DE,10,7.571428571428571,10.142857142857142,61.166666666666664,-19.571428571428573,-19.428571428571427,3.5714285714285716,149.0,3.0,830782.0,690299.0,,185.0,14.333333333333334,3070.0,28.0,303196.0,1399.0,10312.0,1506.0,11826.0
202236,DE,10,3.0,5.857142857142857,56.5,-26.571428571428573,-24.285714285714285,4.571428571428571,112.0,0.0,831318.0,690769.0,,171.33333333333334,7.666666666666667,3080.0,10.0,304393.0,1197.0,9980.0,1456.0,11443.0
202237,DE,10,1.7142857142857142,4.0,42.333333333333336,-21.857142857142858,-17.428571428571427,2.142857142857143,94.0,2.0,831591.0,690894.0,,174.33333333333334,18.33333333333333,3086.0,6.0,305772.0,1379.0,12040.0,1642.0,13693.0
202238,DE,10,1.8571428571428572,5.0,50.833333333333336,-21.428571428571427,-17.142857142857142,1.8571428571428572,111.0,0.0,834042.0,693264.0,,,,3101.0,15.0,307270.0,1498.0,11619.0,1654.0,13280.0
202239,DE,10,1.6,5.0,43.8,-24.2,-17.2,3.0,130.0,0.0,834042.0,693264.0,,,,3111.0,10.0,308713.0,1443.0,5870.0,770.0,6641.0
202001,DC,11,,,,,,,,,,,,132.0,14.0,,,,,,,
202002,DC,11,,,,,,,,,,,,128.0,10.0,,,,,,,
202003,DC,11,,,,,,,,,,,,140.0,22.0,,,,,,,
202004,DC,11,,,,,,,,,,,,131.0,13.0,0.0,0.0,0.0,0.0,,,
202005,DC,11,,,,,,,,,,,,143.0,0.0,0.0,0.0,0.0,0.0,,,
202006,DC,11,,,,,,,,,,,,131.0,0.0,0.0,0.0,0.0,0.0,,,
202007,DC,11,-2.0,-2.0,13.0,-2.0,-2.0,-1.0,,,,,,122.0,4.0,0.0,0.0,0.0,0.0,,,
202008,DC,11,-1.8571428571428572,-4.428571428571429,17.142857142857142,-5.857142857142857,-10.0,2.142857142857143,,,,,,104.0,0.0,0.0,0.0,0.0,0.0,,,
202009,DC,11,1.2857142857142858,-3.5714285714285716,2.7142857142857144,3.4285714285714284,1.8571428571428572,-0.2857142857142857,,,,,,135.0,0.0,0.0,0.0,0.0,0.0,,,
202010,DC,11,5.0,1.4285714285714286,2.4285714285714284,3.0,1.7142857142857142,-0.5714285714285714,,,,,,118.0,0.0,0.0,0.0,0.0,0.0,3.0,,3.0
202011,DC,11,-3.142857142857143,6.571428571428571,7.285714285714286,-8.285714285714286,-5.285714285714286,2.0,,,,,,114.0,0.0,0.0,0.0,0.0,0.0,283.0,20.0,303.0
202012,DC,11,-43.857142857142854,-8.857142857142858,-26.428571428571427,-54.285714285714285,-45.285714285714285,17.0,,,,,,128.33333333333334,0.0,0.0,2.0,98.0,98.0,1330.0,183.0,1513.0
202013,DC,11,-60.0,-27.571428571428573,-51.57142857142857,-70.71428571428571,-59.0,23.285714285714285,,,,,,127.0,0.0,4.0,4.0,304.0,206.0,2790.0,608.0,3398.0
202014,DC,11,-61.142857142857146,-28.142857142857142,-56.42857142857143,-73.57142857142857,-62.285714285714285,24.428571428571427,,,,,,147.66666666666666,8.666666666666666,21.0,17.0,902.0,598.0,3865.0,1018.0,4884.0
202015,DC,11,-64.14285714285714,-32.714285714285715,-60.714285714285715,-75.0,-64.0,25.285714285714285,,,,,,181.66666666666663,41.66666666666666,47.0,30.0,1778.0,876.0,3678.0,1316.0,4997.0
202016,DC,11,-65.71428571428571,-34.0,-63.0,-76.0,-63.714285714285715,25.428571428571427,,,,,,182.33333333333331,44.333333333333336,91.0,44.0,2666.0,888.0,2925.0,1091.0,4024.0
202017,DC,11,-64.42857142857143,-32.714285714285715,-59.285714285714285,-75.14285714285714,-63.0,25.0,,,,,,212.0,75.0,165.0,74.0,3699.0,1033.0,3301.0,1126.0,4438.0
202018,DC,11,-62.57142857142857,-30.142857142857142,-57.857142857142854,-74.57142857142857,-62.142857142857146,23.285714285714285,,,,,,190.0,54.0,240.0,75.0,4797.0,1098.0,4207.0,1494.0,5707.0
202019,DC,11,-60.42857142857143,-25.714285714285715,-59.142857142857146,-73.57142857142857,-60.42857142857143,23.285714285714285,,,,,,185.33333333333331,52.0,311.0,71.0,6102.0,1305.0,5210.0,1505.0,6728.0
202020,DC,11,-59.57142857142857,-25.285714285714285,-44.57142857142857,-71.42857142857143,-58.57142857142857,22.0,,,,,,161.33333333333334,34.666666666666664,375.0,64.0,7042.0,940.0,5678.0,1318.0,7008.0
202021,DC,11,-59.42857142857143,-26.0,-49.42857142857143,-71.71428571428571,-57.285714285714285,22.142857142857142,,,,,,164.66666666666666,32.666666666666664,427.0,52.0,7966.0,924.0,7447.0,1712.0,9167.0
202022,DC,11,-58.0,-24.857142857142858,-35.857142857142854,-70.71428571428571,-55.714285714285715,20.571428571428573,,,,,,155.0,25.33333333333333,462.0,35.0,8717.0,751.0,6066.0,785.0,6859.0
202023,DC,11,-53.714285714285715,-22.428571428571427,-25.142857142857142,-63.42857142857143,-51.142857142857146,19.142857142857142,,,,,,136.33333333333334,12.666666666666666,483.0,21.0,9269.0,552.0,7824.0,679.0,8515.0
202024,DC,11,-52.42857142857143,-18.285714285714285,-27.285714285714285,-65.0,-49.57142857142857,17.857142857142858,,,,,,137.0,12.666666666666666,511.0,28.0,9709.0,440.0,9393.0,500.0,9903.0
202025,DC,11,-52.42857142857143,-20.571428571428573,-34.0,-65.14285714285714,-49.285714285714285,17.571428571428573,,,,,,122.66666666666669,4.0,531.0,20.0,9984.0,275.0,10627.0,301.0,10943.0
202026,DC,11,-50.42857142857143,-19.714285714285715,-30.0,-63.57142857142857,-48.57142857142857,16.428571428571427,,,,,,123.66666666666669,4.0,548.0,17.0,10216.0,232.0,10109.0,303.0,10418.0
202027,DC,11,-48.142857142857146,-17.142857142857142,-24.571428571428573,-63.857142857142854,-49.857142857142854,15.142857142857142,,,,,,116.66666666666669,0.0,557.0,9.0,10447.0,231.0,13675.0,358.0,14041.0
202028,DC,11,-49.714285714285715,-20.285714285714285,-35.142857142857146,-65.0,-48.857142857142854,15.857142857142858,,,,,,136.33333333333334,10.333333333333334,568.0,11.0,10801.0,354.0,18331.0,437.0,18772.0
202029,DC,11,-48.142857142857146,-19.142857142857142,-29.142857142857142,-65.42857142857143,-48.285714285714285,15.571428571428571,29.0,,,,,116.66666666666669,0.0,578.0,10.0,11194.0,393.0,21040.0,591.0,21634.0
202030,DC,11,-49.42857142857143,-21.857142857142858,-37.714285714285715,-66.71428571428571,-48.857142857142854,16.285714285714285,229.0,,,,,121.0,0.0,581.0,3.0,11717.0,523.0,21553.0,595.0,22153.0
202031,DC,11,-48.285714285714285,-21.0,-32.142857142857146,-65.85714285714286,-49.142857142857146,15.428571428571429,185.0,,,,,126.66666666666669,1.3333333333333333,585.0,4.0,12205.0,488.0,25386.0,650.0,26043.0
202032,DC,11,-48.0,-21.428571428571427,-34.714285714285715,-67.0,-49.57142857142857,15.857142857142858,106.0,,,,,115.33333333333331,0.0,590.0,5.0,12653.0,448.0,23664.0,687.0,24361.0
202033,DC,11,-48.857142857142854,-22.285714285714285,-35.857142857142854,-66.71428571428571,-49.714285714285715,15.571428571428571,107.0,,,,,114.33333333333331,0.0,597.0,7.0,13159.0,506.0,23804.0,586.0,24401.0
202034,DC,11,-48.42857142857143,-21.0,-31.0,-67.0,-49.285714285714285,15.0,91.0,,,,,109.33333333333331,0.0,604.0,7.0,13534.0,375.0,25729.0,501.0,26247.0
202035,DC,11,-46.57142857142857,-18.857142857142858,-19.571428571428573,-64.42857142857143,-49.57142857142857,14.857142857142858,73.0,,,,,138.0,6.0,605.0,1.0,13925.0,391.0,25808.0,489.0,26312.0
202036,DC,11,-46.57142857142857,-18.571428571428573,-28.571428571428573,-65.57142857142857,-49.42857142857143,14.285714285714286,82.0,,,,,141.0,7.0,611.0,6.0,14238.0,313.0,26666.0,441.0,27120.0
202037,DC,11,-48.857142857142854,-22.285714285714285,-27.857142857142858,-67.42857142857143,-51.42857142857143,15.142857142857142,92.0,,,,,122.0,0.0,616.0,5.0,14493.0,255.0,15882.0,321.0,16210.0
202038,DC,11,-46.42857142857143,-20.285714285714285,-27.285714285714285,-64.71428571428571,-47.857142857142854,14.714285714285714,62.0,,,,,108.33333333333331,0.0,619.0,3.0,14902.0,409.0,30604.0,459.0,31079.0
202039,DC,11,-46.42857142857143,-19.714285714285715,-23.142857142857142,-63.714285714285715,-47.42857142857143,14.714285714285714,85.0,,,,,109.0,0.0,624.0,5.0,15215.0,313.0,32525.0,386.0,32920.0
202040,DC,11,-46.285714285714285,-18.142857142857142,-31.571428571428573,-64.42857142857143,-46.57142857142857,14.428571428571429,68.0,,,,,134.66666666666666,4.0,629.0,5.0,15473.0,258.0,32995.0,488.0,33498.0
202041,DC,11,-46.285714285714285,-18.714285714285715,-28.0,-64.28571428571429,-46.714285714285715,14.142857142857142,81.0,,,,,141.33333333333334,10.333333333333334,636.0,7.0,15918.0,445.0,39863.0,545.0,40418.0
202042,DC,11,-49.0,-21.714285714285715,-38.42857142857143,-65.57142857142857,-48.714285714285715,15.857142857142858,61.0,,,,,116.33333333333331,0.0,641.0,5.0,16334.0,416.0,29653.0,426.0,30087.0
202043,DC,11,-47.0,-19.714285714285715,-27.857142857142858,-63.142857142857146,-46.42857142857143,14.571428571428571,87.0,0.0,,,,103.66666666666669,0.0,642.0,1.0,16706.0,372.0,41788.0,630.0,42427.0
202044,DC,11,-49.285714285714285,-21.0,-44.42857142857143,-64.85714285714286,-47.285714285714285,15.428571428571429,89.0,1.0,,,,125.33333333333331,0.0,646.0,4.0,17266.0,560.0,39857.0,861.0,40731.0
202045,DC,11,-48.285714285714285,-20.571428571428573,-34.0,-62.857142857142854,-47.285714285714285,15.428571428571429,75.0,1.0,,,,133.0,0.6666666666666666,654.0,8.0,17891.0,625.0,41605.0,1043.0,42681.0
202046,DC,11,-49.0,-22.857142857142858,-32.857142857142854,-64.28571428571429,-47.857142857142854,16.571428571428573,130.0,0.0,,,,126.66666666666669,0.0,658.0,4.0,18814.0,923.0,41724.0,1503.0,43253.0
202047,DC,11,-50.142857142857146,-22.285714285714285,-41.857142857142854,-66.42857142857143,-46.714285714285715,16.571428571428573,134.0,0.0,,,,129.66666666666666,0.0,670.0,12.0,19961.0,1147.0,60896.0,1815.0,62736.0
202048,DC,11,-54.142857142857146,-24.428571428571427,-42.142857142857146,-70.42857142857143,-52.285714285714285,16.857142857142858,128.0,0.0,,,,115.0,0.0,678.0,8.0,21308.0,1347.0,63909.0,2134.0,66097.0
202049,DC,11,-52.42857142857143,-25.285714285714285,-52.57142857142857,-68.42857142857143,-47.714285714285715,17.571428571428573,206.0,0.0,,,,146.33333333333334,7.333333333333333,695.0,17.0,22872.0,1564.0,51487.0,2444.0,53971.0
202050,DC,11,-51.714285714285715,-25.285714285714285,-46.57142857142857,-67.85714285714286,-47.0,17.285714285714285,203.0,0.0,,,,168.0,28.0,713.0,18.0,24643.0,1771.0,54647.0,2600.0,57298.0
202051,DC,11,-54.142857142857146,-28.0,-54.42857142857143,-69.85714285714286,-48.285714285714285,18.285714285714285,218.0,0.0,0.0,0.0,,132.66666666666666,1.3333333333333333,730.0,17.0,26342.0,1699.0,56865.0,2537.0,59453.0
202052,DC,11,-56.714285714285715,-29.571428571428573,-54.285714285714285,-74.0,-53.285714285714285,17.857142857142858,229.0,0.0,0.0,0.0,,151.66666666666666,14.666666666666666,762.0,32.0,27710.0,1368.0,52736.0,2391.0,55180.0
202053,DC,11,-56.857142857142854,-29.0,-46.0,-73.57142857142857,-53.42857142857143,18.142857142857142,228.0,0.0,0.0,0.0,,166.0,22.666666666666668,792.0,30.0,29509.0,1799.0,39308.0,2439.0,41782.0
202101,DC,11,-56.857142857142854,-27.857142857142858,-36.142857142857146,-69.42857142857143,-51.142857142857146,19.285714285714285,266.0,1.0,0.0,0.0,,160.66666666666666,18.666666666666668,813.0,21.0,31457.0,1948.0,49583.0,3030.0,52640.0
202102,DC,11,-56.42857142857143,-28.285714285714285,-49.0,-70.57142857142857,-50.57142857142857,18.0,262.0,0.0,0.0,0.0,,158.33333333333334,19.33333333333333,847.0,34.0,33537.0,2080.0,58999.0,2921.0,61991.0
202103,DC,11,-59.142857142857146,-32.857142857142854,-45.57142857142857,-74.0,-55.0,19.428571428571427,221.0,1.0,0.0,0.0,,151.33333333333334,14.0,870.0,23.0,35077.0,1540.0,47927.0,2183.0,50161.0
202104,DC,11,-56.42857142857143,-27.571428571428573,-57.0,-71.42857142857143,-49.714285714285715,18.0,217.0,2.0,0.0,0.0,,164.33333333333334,25.33333333333333,909.0,39.0,36662.0,1585.0,50065.0,2020.0,52132.0
202105,DC,11,-58.857142857142854,-31.142857142857142,-55.0,-72.28571428571429,-53.285714285714285,19.857142857142858,220.0,0.0,0.0,0.0,,149.66666666666666,14.666666666666666,947.0,38.0,37877.0,1215.0,38978.0,1581.0,40596.0
202106,DC,11,-57.857142857142854,-29.714285714285715,-59.142857142857146,-72.0,-51.57142857142857,19.0,172.0,0.0,0.0,0.0,,142.33333333333334,6.666666666666667,979.0,32.0,38796.0,919.0,43807.0,1376.0,45223.0
202107,DC,11,-58.57142857142857,-30.714285714285715,-58.857142857142854,-73.0,-54.57142857142857,20.428571428571427,165.0,0.0,69371.0,0.0,,159.33333333333334,15.333333333333334,994.0,15.0,39553.0,757.0,34792.0,1270.0,36098.0
202108,DC,11,-53.142857142857146,-25.571428571428573,-45.0,-69.0,-49.0,16.714285714285715,151.0,0.0,76194.0,0.0,,134.0,0.0,1010.0,16.0,40478.0,925.0,43284.0,1266.0,44585.0
202109,DC,11,-52.42857142857143,-25.714285714285715,-47.57142857142857,-68.57142857142857,-49.285714285714285,16.142857142857142,113.0,0.0,92623.0,45368.0,,126.66666666666669,0.0,1030.0,20.0,41273.0,795.0,41896.0,1155.0,43074.0
202110,DC,11,-48.42857142857143,-21.571428571428573,-28.571428571428573,-66.71428571428571,-47.57142857142857,14.714285714285714,125.0,0.0,112244.0,58029.0,,120.66666666666669,0.0,1040.0,10.0,42432.0,1159.0,42624.0,1111.0,43763.0
202111,DC,11,-49.285714285714285,-23.714285714285715,-37.857142857142854,-67.14285714285714,-47.57142857142857,15.0,126.0,0.0,139568.0,71181.0,,141.66666666666666,0.6666666666666666,1049.0,9.0,43175.0,743.0,39694.0,1055.0,40777.0
202112,DC,11,-47.0,-21.714285714285715,-22.0,-64.85714285714286,-46.42857142857143,13.857142857142858,127.0,0.0,163251.0,82094.0,,131.0,0.0,1056.0,7.0,44051.0,876.0,43209.0,1176.0,44423.0
202113,DC,11,-45.285714285714285,-19.857142857142858,-16.428571428571427,-65.57142857142857,-47.57142857142857,14.428571428571429,127.0,0.0,202602.0,103882.0,,120.66666666666669,0.0,1070.0,14.0,44932.0,881.0,41224.0,1204.0,42485.0
202114,DC,11,-42.714285714285715,-17.714285714285715,-3.142857142857143,-63.142857142857146,-46.714285714285715,12.857142857142858,143.0,0.0,236659.0,125680.0,,152.66666666666666,16.666666666666668,1081.0,11.0,45762.0,830.0,44807.0,1197.0,46033.0
202115,DC,11,-46.142857142857146,-21.714285714285715,-25.571428571428573,-64.71428571428571,-47.57142857142857,13.285714285714286,118.0,0.0,275427.0,157353.0,,114.66666666666669,0.0,1095.0,14.0,46579.0,817.0,37589.0,1037.0,38662.0
202116,DC,11,-45.142857142857146,-20.571428571428573,-24.142857142857142,-64.0,-46.285714285714285,13.571428571428571,133.0,0.0,310555.0,182609.0,,123.0,0.0,1099.0,4.0,47219.0,640.0,39779.0,852.0,40650.0
202117,DC,11,-43.42857142857143,-18.285714285714285,-19.857142857142858,-63.42857142857143,-45.42857142857143,12.428571428571429,101.0,0.0,337803.0,210078.0,,118.0,0.0,1105.0,6.0,47697.0,478.0,37217.0,734.0,37964.0
202118,DC,11,-43.0,-17.142857142857142,-27.142857142857142,-62.57142857142857,-45.42857142857143,12.571428571428571,88.0,0.0,354000.0,231572.0,,122.0,0.0,1110.0,5.0,48164.0,467.0,31128.0,456.0,31607.0
202119,DC,11,-42.142857142857146,-16.714285714285715,-18.714285714285715,-62.0,-45.57142857142857,11.714285714285714,74.0,0.0,373491.0,265177.0,,120.33333333333331,0.0,1118.0,8.0,48530.0,366.0,32506.0,482.0,33006.0
202120,DC,11,-40.142857142857146,-15.857142857142858,-11.857142857142858,-60.42857142857143,-44.285714285714285,11.285714285714286,53.0,0.0,388817.0,302802.0,,128.33333333333334,0.0,1125.0,7.0,48727.0,197.0,30848.0,293.0,31152.0
202121,DC,11,-40.285714285714285,-18.714285714285715,-21.142857142857142,-60.42857142857143,-44.42857142857143,11.857142857142858,54.0,0.0,399580.0,322026.0,,117.33333333333331,0.0,1132.0,7.0,48898.0,171.0,26744.0,261.0,27020.0
202122,DC,11,-37.714285714285715,-14.857142857142858,-7.142857142857143,-59.714285714285715,-46.142857142857146,10.714285714285714,54.0,0.0,405393.0,330192.0,,124.0,0.0,1136.0,4.0,49068.0,170.0,24020.0,188.0,24220.0
202123,DC,11,-37.285714285714285,-15.142857142857142,-16.857142857142858,-57.285714285714285,-42.0,11.142857142857142,37.0,0.0,411129.0,338953.0,,138.0,9.0,1138.0,2.0,49179.0,111.0,24285.0,139.0,24433.0
202124,DC,11,-32.42857142857143,-12.571428571428571,-2.7142857142857144,-55.285714285714285,-42.714285714285715,9.428571428571429,34.0,0.0,420635.0,353664.0,,126.66666666666669,1.3333333333333333,1141.0,3.0,49243.0,64.0,23809.0,106.0,23926.0
202125,DC,11,-35.0,-15.0,-5.571428571428571,-55.857142857142854,-42.42857142857143,9.571428571428571,29.0,0.0,427963.0,362549.0,,113.66666666666669,0.0,1141.0,0.0,49305.0,62.0,22190.0,116.0,22319.0
202126,DC,11,-32.857142857142854,-12.428571428571429,-6.857142857142857,-54.142857142857146,-42.857142857142854,8.857142857142858,34.0,0.0,433940.0,370231.0,,107.66666666666669,0.0,1141.0,0.0,49378.0,73.0,19524.0,132.0,19665.0
202127,DC,11,-33.714285714285715,-11.142857142857142,13.142857142857142,-51.714285714285715,-46.57142857142857,9.714285714285714,13.0,1.0,437937.0,375614.0,,146.33333333333334,22.33333333333333,1143.0,2.0,49455.0,77.0,16985.0,174.0,17176.0
202128,DC,11,-33.142857142857146,-12.142857142857142,-2.2857142857142856,-53.57142857142857,-42.42857142857143,9.571428571428571,25.0,0.0,441958.0,379400.0,,125.33333333333331,0.6666666666666666,1146.0,3.0,49652.0,197.0,20855.0,431.0,21291.0
202129,DC,11,-31.428571428571427,-13.142857142857142,7.714285714285714,-51.42857142857143,-41.857142857142854,9.0,21.0,0.0,445987.0,382668.0,,134.66666666666666,11.666666666666666,1146.0,0.0,49973.0,321.0,22884.0,577.0,23468.0
202130,DC,11,-31.857142857142858,-14.0,7.571428571428571,-51.57142857142857,-41.714285714285715,9.142857142857142,25.0,0.0,450511.0,385812.0,,103.66666666666669,0.0,1149.0,3.0,50398.0,425.0,28086.0,812.0,28908.0
202131,DC,11,-30.285714285714285,-13.428571428571429,7.0,-51.142857142857146,-42.285714285714285,9.428571428571429,47.0,0.0,455893.0,390323.0,,125.66666666666669,3.6666666666666665,1149.0,0.0,51103.0,705.0,29167.0,1220.0,30404.0
202132,DC,11,-32.0,-15.714285714285714,-3.4285714285714284,-52.142857142857146,-42.285714285714285,10.0,88.0,0.0,462721.0,395147.0,,142.66666666666666,21.666666666666668,1150.0,1.0,52201.0,1098.0,34398.0,1710.0,36127.0
202133,DC,11,-33.57142857142857,-16.571428571428573,-5.428571428571429,-53.857142857142854,-42.714285714285715,10.142857142857142,185.0,0.0,468046.0,398569.0,,127.66666666666669,7.333333333333333,1155.0,5.0,53342.0,1141.0,43455.0,1704.0,45260.0
202134,DC,11,-33.42857142857143,-14.285714285714286,-6.285714285714286,-52.57142857142857,-41.857142857142854,9.428571428571429,138.0,0.0,473151.0,402201.0,,115.33333333333331,0.0,1159.0,4.0,54556.0,1214.0,58313.0,1980.0,60346.0
202135,DC,11,-30.857142857142858,-11.428571428571429,-8.428571428571429,-51.42857142857143,-41.285714285714285,8.857142857142858,95.0,0.0,478419.0,405996.0,,131.33333333333334,10.333333333333334,1162.0,3.0,55918.0,1362.0,61886.0,1939.0,63866.0
202136,DC,11,-30.571428571428573,-12.714285714285714,2.2857142857142856,-53.42857142857143,-43.857142857142854,9.142857142857142,143.0,0.0,484212.0,412083.0,,108.0,0.0,1165.0,3.0,56966.0,1048.0,69719.0,2030.0,71822.0
202137,DC,11,-31.0,-11.571428571428571,-4.857142857142857,-51.285714285714285,-40.0,8.857142857142858,100.0,0.0,489465.0,416090.0,,128.66666666666666,6.666666666666667,1167.0,2.0,58851.0,1885.0,81230.0,2342.0,83651.0
202138,DC,11,-30.428571428571427,-13.0,-0.5714285714285714,-51.42857142857143,-37.57142857142857,8.857142857142858,103.0,0.0,494499.0,420338.0,,124.66666666666669,4.666666666666667,1172.0,5.0,60205.0,1354.0,83184.0,2224.0,85458.0
202139,DC,11,-28.428571428571427,-10.285714285714286,3.5714285714285716,-49.285714285714285,-35.714285714285715,8.142857142857142,92.0,0.0,500488.0,424934.0,,136.66666666666666,15.666666666666666,1176.0,4.0,61331.0,1126.0,80360.0,1703.0,82119.0
202140,DC,11,-29.857142857142858,-10.571428571428571,-1.0,-49.714285714285715,-36.57142857142857,9.0,79.0,0.0,506443.0,428769.0,,155.66666666666666,34.666666666666664,1182.0,6.0,62702.0,1371.0,84264.0,1513.0,85823.0
202141,DC,11,-28.571428571428573,-14.0,1.1428571428571428,-50.0,-38.142857142857146,9.428571428571429,67.0,0.0,511153.0,432428.0,,127.33333333333331,5.333333333333333,1183.0,1.0,62976.0,274.0,76347.0,1111.0,77500.0
202142,DC,11,-28.714285714285715,-12.714285714285714,0.8571428571428571,-48.285714285714285,-35.57142857142857,8.285714285714286,47.0,0.0,517180.0,436533.0,,133.0,12.0,1186.0,3.0,63588.0,612.0,77760.0,874.0,78680.0
202143,DC,11,-30.428571428571427,-14.0,-13.714285714285714,-49.285714285714285,-35.285714285714285,9.571428571428571,49.0,0.0,524360.0,440105.0,,138.66666666666666,16.666666666666668,1190.0,4.0,64240.0,652.0,77209.0,883.0,78168.0
202144,DC,11,-30.142857142857142,-12.142857142857142,-10.142857142857142,-48.857142857142854,-35.57142857142857,9.428571428571429,30.0,0.0,533815.0,443934.0,,131.33333333333334,10.333333333333334,1193.0,3.0,64799.0,559.0,75093.0,844.0,75996.0
202145,DC,11,-30.714285714285715,-12.714285714285714,-6.142857142857143,-49.714285714285715,-37.142857142857146,9.571428571428571,40.0,0.0,543989.0,447178.0,,141.0,20.0,1194.0,1.0,65371.0,572.0,73489.0,893.0,74414.0
202146,DC,11,-31.285714285714285,-14.428571428571429,-15.571428571428571,-49.857142857142854,-33.42857142857143,9.0,47.0,0.0,557316.0,450160.0,,120.66666666666669,0.0,1196.0,2.0,66028.0,657.0,79409.0,1134.0,80593.0
202147,DC,11,-37.714285714285715,-20.714285714285715,-12.428571428571429,-58.57142857142857,-48.57142857142857,10.857142857142858,47.0,1.0,568837.0,452301.0,,132.0,12.0,1196.0,0.0,66510.0,482.0,44454.0,791.0,45326.0
202148,DC,11,-32.857142857142854,-15.285714285714286,-18.0,-50.714285714285715,-34.285714285714285,9.142857142857142,69.0,1.0,579691.0,458096.0,,133.0,13.0,1197.0,1.0,67430.0,920.0,89959.0,1643.0,91828.0
202149,DC,11,-32.714285714285715,-16.142857142857142,-18.571428571428573,-52.42857142857143,-33.142857142857146,9.714285714285714,97.0,3.0,593248.0,464787.0,,148.33333333333334,29.33333333333333,1199.0,2.0,68702.0,1272.0,80841.0,2233.0,83280.0
202150,DC,11,-32.42857142857143,-15.142857142857142,-16.714285714285715,-53.0,-34.285714285714285,9.285714285714286,146.0,0.0,605235.0,470064.0,,118.0,1.3333333333333333,1206.0,7.0,71219.0,2517.0,97682.0,8136.0,106648.0
202151,DC,11,-42.857142857142854,-23.714285714285715,-24.285714285714285,-65.28571428571429,-53.285714285714285,13.285714285714286,281.0,0.0,618364.0,474792.0,,133.0,13.0,1207.0,1.0,79565.0,8346.0,103328.0,22436.0,126584.0
202152,DC,11,-41.42857142857143,-26.285714285714285,-11.571428571428571,-66.85714285714286,-56.42857142857143,15.714285714285714,603.0,0.0,626194.0,477625.0,,165.66666666666666,44.66666666666666,1211.0,4.0,94286.0,14721.0,61328.0,25397.0,87415.0
202201,DC,11,-53.142857142857146,-27.285714285714285,-46.285714285714285,-68.28571428571429,-52.42857142857143,20.285714285714285,601.0,0.0,631902.0,479812.0,,157.33333333333334,35.333333333333336,1227.0,16.0,110040.0,15754.0,66460.0,20392.0,87885.0
